step,fair_value,reference_price,post_trade_reference_price,bid,ask,spread,taker_side,order_size,signed_order_flow,trade_price,maker_inventory,maker_cash,maker_pnl,aggregate_signal,buy_probability,liquidity,regime,sentiment,fomo,fear,greed,public_fundamental,information_gap,information_event,active_worlds,simulation_seed,world_weights_json,world_signals_json
1583,100.56558460,100.56558460,100.56558460,100.45540460,100.49576460,0.04036000,buy,1,1,100.49576460,44,-4242.25380678,182.63191547,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.56558460,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1584,100.57547670,100.57547670,100.57547670,100.46730070,100.50765270,0.04035200,buy,4,4,100.50765270,40,-3840.22319599,182.79587189,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.57547670,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1585,100.58017586,100.58017586,100.58017586,100.48001586,100.52033586,0.04032000,sell,9,-9,100.48001586,49,-4744.54333877,183.88527858,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.58017586,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1586,100.52459379,100.52459379,100.52459379,100.40639779,100.44678979,0.04039200,buy,8,8,100.44678979,41,-3940.96902043,180.53932504,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.52459379,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1587,100.53529627,100.53529627,100.53529627,100.43313227,100.47346027,0.04032800,buy,2,2,100.47346027,39,-3740.02209989,180.85445478,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.53529627,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1588,100.50828391,100.50828391,100.50828391,100.41012791,100.45043991,0.04031200,sell,5,-5,100.41012791,44,-4242.07273942,180.29175245,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.50828391,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1589,100.45406947,100.45406947,100.45406947,100.34589347,100.38624547,0.04035200,sell,5,-5,100.34589347,49,-4743.80220675,178.44719717,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.45406947,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1590,100.49274739,100.49274739,100.49274739,100.37455139,100.41494339,0.04039200,sell,4,-4,100.37455139,53,-5145.30041231,180.81519926,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.49274739,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1591,100.48449699,100.48449699,100.48449699,100.35828499,100.39870899,0.04042400,sell,2,-2,100.35828499,55,-5346.01698228,180.63035208,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.48449699,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1592,100.48998275,100.48998275,100.48998275,100.35976275,100.40020275,0.04044000,buy,2,2,100.40020275,53,-5145.21657678,180.75250893,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.48998275,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1593,100.49651519,100.49651519,100.49651519,100.37030319,100.41072719,0.04042400,sell,2,-2,100.37030319,55,-5345.95718317,181.35115239,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.49651519,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1594,100.50700043,100.50700043,100.50700043,100.37678043,100.41722043,0.04044000,buy,6,6,100.41722043,49,-4743.45386056,181.38916073,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.50700043,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1595,100.52626599,100.52626599,100.52626599,100.40806999,100.44846199,0.04039200,buy,4,4,100.44846199,45,-4341.66001258,182.02195716,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.52626599,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1596,100.55472622,100.55472622,100.55472622,100.44454622,100.48490622,0.04036000,buy,8,8,100.48490622,37,-3537.78076281,182.74410740,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.55472622,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1597,100.57293628,100.57293628,100.57293628,100.47878828,100.51908428,0.04029600,sell,6,-6,100.47878828,43,-4140.65349246,183.98276739,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.57293628,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1598,100.57287042,100.57287042,100.57287042,100.46669842,100.50704242,0.04034400,buy,5,5,100.50704242,38,-3638.11828037,183.65079553,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.57287042,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1599,100.56019675,100.56019675,100.56019675,100.46404475,100.50434875,0.04030400,sell,4,-4,100.46404475,42,-4039.97445936,183.55380406,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.56019675,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1600,100.54749049,100.54749049,100.54749049,100.44332249,100.48365849,0.04033600,sell,7,-7,100.44332249,49,-4743.07771680,183.74931725,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.54749049,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1601,100.56625596,100.56625596,100.56625596,100.44805996,100.48845196,0.04039200,buy,2,2,100.48845196,47,-4542.10081288,184.51321710,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.56625596,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1602,100.49244955,100.49244955,100.49244955,100.37826155,100.41863755,0.04037600,sell,3,-3,100.37826155,50,-4843.23559754,181.38688004,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.49244955,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1603,100.45034169,100.45034169,100.45034169,100.33014169,100.37054169,0.04040000,sell,6,-6,100.33014169,56,-5445.21644770,180.00268719,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.45034169,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1604,100.43853580,100.43853580,100.43853580,100.30631180,100.34675980,0.04044800,sell,8,-8,100.30631180,64,-6247.66694207,180.39934887,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.43853580,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1605,100.46978574,100.46978574,100.46978574,100.32152974,100.36204174,0.04051200,sell,7,-7,100.32152974,71,-6949.91765024,183.43713718,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.46978574,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1606,100.48159216,100.48159216,100.48159216,100.31930816,100.35987616,0.04056800,sell,2,-2,100.31930816,73,-7150.55626656,184.59996123,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.48159216,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1607,100.51018698,100.51018698,100.51018698,100.34389498,100.38447898,0.04058400,buy,2,2,100.38447898,71,-6949.78730861,186.43596684,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.51018698,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1608,100.51239087,100.51239087,100.51239087,100.35010687,100.39067487,0.04056800,sell,6,-6,100.35010687,77,-7551.88794982,187.56614710,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.51239087,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1609,100.49377979,100.49377979,100.49377979,100.31947179,100.36008779,0.04061600,buy,1,1,100.36008779,76,-7451.52786204,185.99940181,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.49377979,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1610,100.50900119,100.50900119,100.50900119,100.33669719,100.37730519,0.04060800,buy,3,3,100.37730519,73,-7150.39594648,186.76114007,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.50900119,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1611,100.50802606,100.50802606,100.50802606,100.34173406,100.38231806,0.04058400,sell,6,-6,100.34173406,79,-7752.44635087,187.68770826,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.50802606,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1612,100.52721729,100.52721729,100.52721729,100.34890129,100.38953329,0.04063200,buy,10,10,100.38953329,69,-6748.55101800,187.82697478,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.52721729,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1613,100.48640297,100.48640297,100.48640297,100.32812697,100.36867897,0.04055200,buy,3,3,100.36867897,66,-6447.44498108,184.65761516,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.48640297,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1614,100.46695400,100.46695400,100.46695400,100.31469000,100.35521800,0.04052800,buy,10,10,100.35521800,56,-5443.89280104,182.25662318,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.46695400,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1615,100.42672453,100.42672453,100.42672453,100.29450053,100.33494853,0.04044800,sell,6,-6,100.29450053,62,-6045.65980421,180.79711655,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.42672453,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1616,100.40053073,100.40053073,100.40053073,100.25628273,100.29677873,0.04049600,sell,7,-7,100.25628273,69,-6747.45378329,180.18283678,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.40053073,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1617,100.41475838,100.41475838,100.41475838,100.25648238,100.29703438,0.04055200,sell,1,-1,100.25648238,70,-6847.71026567,181.32282072,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.41475838,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1618,100.39940486,100.39940486,100.39940486,100.23912486,100.27968486,0.04056000,buy,8,8,100.27968486,62,-6045.47278679,179.29031452,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.39940486,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1619,100.36348365,100.36348365,100.36348365,100.21923565,100.25973165,0.04049600,sell,9,-9,100.21923565,71,-6947.44590760,178.36143123,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.36348365,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1620,100.35423133,100.35423133,100.35423133,100.19194733,100.23251533,0.04056800,sell,9,-9,100.19194733,80,-7849.17343359,179.16507301,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.35423133,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1621,100.36611669,100.36611669,100.36611669,100.18579669,100.22643669,0.04064000,buy,3,3,100.22643669,77,-7548.49412351,179.69686183,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.36611669,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1622,100.36761140,100.36761140,100.36761140,100.19330340,100.23391940,0.04061600,buy,7,7,100.23391940,70,-6846.85668771,178.87611028,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.36761140,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1623,100.40459701,100.40459701,100.40459701,100.24431701,100.28487701,0.04056000,buy,7,7,100.28487701,63,-6144.86254865,180.62706295,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.40459701,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1624,100.40484590,100.40484590,100.40484590,100.25859390,100.29909790,0.04050400,sell,6,-6,100.25859390,69,-6746.41411203,181.52025486,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.40484590,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1625,100.38649398,100.38649398,100.38649398,100.22821798,100.26876998,0.04055200,sell,5,-5,100.22821798,74,-7247.55520195,181.04535283,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.38649398,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1626,100.34710981,100.34710981,100.34710981,100.17881381,100.21940581,0.04059200,buy,5,5,100.21940581,69,-6746.45817290,177.49240399,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.34710981,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1627,100.34269275,100.34269275,100.34269275,100.18441675,100.22496875,0.04055200,buy,1,1,100.22496875,68,-6646.23320414,177.06990311,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.34269275,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1628,100.37386277,100.37386277,100.37386277,100.21759077,100.25813477,0.04054400,sell,2,-2,100.21759077,70,-6846.66838568,179.50200817,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.37386277,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1629,100.42694337,100.42694337,100.42694337,100.26666337,100.30722337,0.04056000,sell,5,-5,100.26666337,75,-7348.00170254,184.01905029,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.42694337,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1630,100.43272383,100.43272383,100.43272383,100.26242383,100.30302383,0.04060000,buy,2,2,100.30302383,73,-7147.39565488,184.19318477,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.43272383,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1631,100.42928326,100.42928326,100.42928326,100.26299126,100.30357526,0.04058400,buy,3,3,100.30357526,70,-6846.48492910,183.56489899,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.42928326,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1632,100.40743186,100.40743186,100.40743186,100.24715186,100.28771186,0.04056000,buy,8,8,100.28771186,62,-6044.18323423,181.07754106,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.40743186,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1633,100.40660887,100.40660887,100.40660887,100.26236087,100.30285687,0.04049600,buy,2,2,100.30285687,60,-5843.57752048,180.81901202,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.40660887,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1634,100.45643881,100.45643881,100.45643881,100.31619881,100.35667881,0.04048000,sell,4,-4,100.31619881,64,-6244.84231571,184.36976798,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.45643881,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1635,100.44918520,100.44918520,100.44918520,100.30092920,100.34144120,0.04051200,buy,2,2,100.34144120,62,-6044.15943331,183.69004883,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.44918520,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1636,100.46625595,100.46625595,100.46625595,100.32200795,100.36250395,0.04049600,buy,7,7,100.36250395,55,-5341.62190565,184.02217168,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.46625595,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1637,100.48378619,100.48378619,100.48378619,100.35356619,100.39400619,0.04044000,buy,5,5,100.39400619,50,-4839.65187470,184.53743487,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.48378619,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1638,100.52097545,100.52097545,100.52097545,100.40077545,100.44117545,0.04040000,buy,4,4,100.44117545,46,-4437.88717288,186.07769796,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.52097545,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1639,100.51518568,100.51518568,100.51518568,100.40300168,100.44336968,0.04036800,buy,10,10,100.44336968,36,-3433.45347611,185.09320827,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.51518568,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
1640,100.52649884,100.52649884,100.52649884,100.43435484,100.47464284,0.04028800,sell,9,-9,100.43435484,45,-4337.36266969,186.32977821,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.52649884,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
1641,100.53801709,100.53801709,100.53801709,100.42783709,100.46819709,0.04036000,sell,3,-3,100.42783709,48,-4638.64618096,187.17863930,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.53801709,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
